Iteration,Final Position [m],Pitch Angle @ Touchdown [deg],Mass of N2 Used [kg],"Center Engine Offset Translation (in x,y,z) [cm]_1","Center Engine Offset Translation (in x,y,z) [cm]_2","Center Engine Offset Translation (in x,y,z) [cm]_3","Center Engine Offset Angle (from x,y,z axis) [deg]_1","Center Engine Offset Angle (from x,y,z axis) [deg]_2","Center Engine Offset Angle (from x,y,z axis) [deg]_3",Steady Wind Velocity [Knotts],Wind Direction (from x-axis in x-y plane) [deg],Wind Gust Coefficient,Wind Gust Duration [sec],Wind Gust Begin [sec],Wind Gust End [sec],Cm Offset Value,"MOI (in x,y,z) [kg*m^2]_1","MOI (in x,y,z) [kg*m^2]_2","MOI (in x,y,z) [kg*m^2]_3"
271,18.6367321005696,0.830484300303111,4.00776474538146,0.132016782961482,0,0,90,90,1.7001947584069,7.90057807757296,-178.37246336692,2.11781214247291,12.9467200909134,12.7914265975381,25.7381466884515,-0.0632128938921923,12.9595511883366,10.8852790164333,17.3620313270563
272,20.0115610083247,0.830371133857902,4.40230177756069,-1.18465169494795,0,0,90,90,-0.904825510506908,9.59544154618683,-112.634650005967,1.42001354999175,12.1933058124587,5.30020881497848,17.4935146274372,-0.0408288791351491,13.6698540595289,11.3076852672831,19.49948362196
273,19.9039473056362,1.14609643683548,3.93169124981273,0.340420554322799,0,0,90,90,-0.460824867395882,9.05562381109944,54.4860278998173,2.05868417891848,11.0419875434706,0.19928473564287,11.2412722791134,-0.0244876956211579,10.2222728350562,9.85786822757683,19.2038017643588
274,20.6106904515954,0.187310528348371,3.97357922761043,-1.59209341809168,0,0,90,90,-0.263654032591991,4.56583796751466,34.4606788350015,1.38115738020592,9.89228060675984,17.0522087071463,26.9444893139062,0.0268534622098349,10.3750504120169,11.7291567132178,20.990082890346
275,20.9688524903632,-1.25649312604967,4.40357800014006,-2.45376333567772,0,0,90,90,0.472921759765909,2.56316059128343,159.223684975343,1.89448677289689,8.31081022238052,6.164468673429,14.4752788958095,-0.0239978182266256,10.5680847482611,12.2975909475431,19.7120405058034
276,19.6919575064193,3.38190631544594,4.17019695836395,-0.208120578004492,0,0,90,90,0.412917199383264,9.13885198861267,50.4730305287397,1.63787021249436,9.79368379258604,18.1705549317158,27.9642387243019,-0.00721720122966143,12.1543023314449,14.2569700435701,16.6944555021938
277,20.0755229270685,0.184925747038768,3.99808420831417,-0.981929884246678,0,0,90,90,0.938690702177385,6.66772037263086,-18.2969855250755,1.39703863447135,9.92218164855958,9.16699952299167,19.0891811715512,0.0511436099938591,13.8119262718434,10.0332992625064,20.7945693017356
278,19.1060546009246,0.882114183597816,4.24723769359762,1.53111911748754,0,0,90,90,0.603463836431266,8.44298885016526,-44.3436839333753,0.759747359978099,10.1348006536696,6.57289438886433,16.7076950425339,-0.0488809408810474,12.4216999439092,9.68276548336763,16.4886612144421
279,18.6098162197119,1.7200960518078,3.97309082166514,1.37266970096743,0,0,90,90,0.323228947103808,11.2428264640431,-176.835571613698,1.10464647612963,11.9149218253937,19.8257201572458,31.7406419826396,0.0363161940230368,11.1641020850814,10.7096518202383,21.0154745985449
280,19.9209750019234,0.428167405939796,4.01914793754458,-0.612117906861874,0,0,90,90,0.699793772059343,7.83029075634905,-101.993051668378,1.25971658312174,8.66243677877561,16.2707888075461,24.9332255863218,-0.0918729930677601,12.8914487247719,9.90789725079044,21.506943390988
281,20.0389595304907,0.548738557360407,4.02160071960555,-0.966737022546305,0,0,90,90,1.3404778287403,8.52193046888888,-20.4507641699044,1.79305560525433,12.4669637975136,5.90121635928749,18.3681801568011,-0.009182876514094,9.96233652341602,12.0197061893592,17.7412329927193
282,18.7231611030567,4.92580394955894,3.87316626931323,-0.216395399400844,0,0,90,90,0.812605911445773,11.5513653624592,-57.8274332479916,1.76480382599985,10.3356707038181,17.5176747682838,27.8533454721019,0.059402698444534,10.9784849409514,10.7221598683382,20.5313000094457
283,19.4374993434426,0.980413401958731,4.52982913295336,-0.316082461732056,0,0,90,90,-1.63285613885462,10.7810028399106,-129.549370665052,1.50989949235029,6.96730601143627,6.33824053248897,13.3055465439252,0.013153193670103,12.44516959226,14.3279836531468,16.8078478999366
284,18.8273260151983,2.48576860314177,4.53720520935911,1.3853174279689,0,0,90,90,-0.87672002708229,9.95980451920676,-148.171987261815,1.36948605800465,11.4184961008821,19.1956462122894,30.6141423131716,0.0214860773766223,10.4313092558815,12.5070472150148,14.9995679694228
285,19.970833591325,1.30315211628905,4.22272740445513,-0.348295324735365,0,0,90,90,-1.92755918190704,5.51990441706112,-178.656797892073,1.60573680771418,12.1165728541095,18.5718961535415,30.6884690076511,0.0503705058184426,10.6127270504491,11.897541207788,21.5760361466652
286,19.1651692651181,1.06575734523963,4.24428442396481,1.20551098077773,0,0,90,90,1.88550271957243,7.5410928673522,107.159527258454,1.18241213171491,6.83596375176882,9.92279460807661,16.7587583598454,0.0348599426136107,13.8791752679038,13.4382355243132,16.3529549099216
287,19.0718208870694,1.20903943435725,4.18027905636946,1.23724348270003,0,0,90,90,-0.336601324411218,6.37180717907446,-74.2813139164013,1.8113567554957,9.620337483573,9.83519337970749,19.4555308632805,0.0463290970689016,13.8142278002949,11.3708906582565,18.8163121805827
288,18.7108710175503,2.80846846218355,4.49222493763553,2.51972353887408,0,0,90,90,-0.0836355720662541,9.24224836607358,76.0868483779513,1.11104808152657,11.9538858093683,19.8440991482982,31.7979849576665,-0.0276093568875698,10.4906761220005,12.7278211169487,21.0418700385505
289,19.5605364830795,1.30759058395444,3.78943393973732,-0.379450135463948,0,0,90,90,-1.77552555766274,10.2500947188517,-20.3409931979743,0.809319337530238,8.38884843391545,7.89729655736522,16.2861449912807,0.079057951447387,11.0484110663367,9.94831087602251,16.2764898350547
290,20.1227573617953,0.457226524273618,4.12590527244872,-0.475268540860008,0,0,90,90,-0.773322660222366,4.04270469153671,-73.40794786846,1.34889477491297,9.96289227204101,18.9454605037652,28.9083527758062,0.0943493360773095,11.2766406427571,10.2000938992093,16.9255756045063
291,19.1419068640305,0.643027785126708,4.33427113845076,1.67572534732786,0,0,90,90,0.947297048396585,7.17069804476509,-85.6575979779958,0.802228645867515,8.56176097417134,1.82803203918554,10.3897930133569,-0.0977431698145082,10.4496107470551,10.4524795156258,19.9370875404613
292,19.9020172812909,0.868172722122213,4.0677361534225,-0.73836900204566,0,0,90,90,-1.07690351812252,8.73054817372296,-80.912912333724,1.52410190137259,7.35790830142408,7.65493931666426,15.0128476180883,0.00906705190781456,10.4635371087785,11.0390219291128,18.1525013415926
293,18.3359784396928,-2.18974991330426,4.44877265632745,-1.8155029699211,0,0,90,90,1.74882241699825,8.90313455121288,-153.467526927733,1.90140560041059,9.69216063289531,14.6104063879383,24.3025670208336,0.0417854088928465,13.350944207743,13.5483146306826,16.9511646537666
294,19.6956021924573,1.38248869491788,4.02642084096493,0.0867283170813456,0,0,90,90,-1.48615970809985,8.2049692727281,105.189209792636,0.838967828035694,6.19415842159015,14.9237803409315,21.1179387625217,0.0857930627667092,12.8458598135018,12.9011930870319,16.9676553177473
295,19.8093908375619,0.532078275523093,4.16266095145327,0.500257505461345,0,0,90,90,-1.24046745471907,2.82569705255931,-71.8470752306564,0.726535476036388,9.05347035373368,3.46813520035834,12.521605554092,-0.0931844303291801,12.1898493174902,14.1455841927533,19.9494269465385
296,19.6777359788108,0.141950604308502,4.34299906987447,-0.36298083025264,0,0,90,90,0.429935013853313,7.09206341356939,-161.878832430836,1.30226978003238,9.95153429182762,7.23917816712483,17.1907124589525,0.0830108069703227,12.5822870556346,13.1105221276618,15.1594793110189
297,19.0013143804191,0.850154106057302,4.13866456708407,-0.350692048208576,0,0,90,90,-1.52160252003009,10.2741210614886,-59.0070418732695,1.36593756361564,9.67640772563675,13.2271711722488,22.9035788978855,0.0156146278042342,10.8588520560059,9.79442222602695,14.9746227868923
298,17.8877013524739,-0.269191652969706,4.15514291129268,-1.36290992914589,0,0,90,90,-2.47189442466673,13.8882482742868,130.451070363021,1.86600028660662,10.753755192789,12.5553401365949,23.309095329384,-0.0719124255021703,11.0984716639597,14.1362281806075,21.299569253401
299,18.1204021656273,1.15248552128788,4.09101901741811,1.72280393053936,0,0,90,90,0.499631769455188,10.2498193692297,-125.329959672829,1.52803738061031,8.26314092366136,14.4947217026533,22.7578626263146,-0.0382076908027508,13.6978091240982,14.131474654025,20.9402070804499
300,19.8543769116226,0.564911476462367,4.1859010682971,0.201372151325068,0,0,90,90,-1.19920818311344,3.32987305966302,-68.563522463242,1.57082738248364,13.0008453989386,13.4520554294376,26.4529008283762,-0.0504161293782623,9.88363050455524,10.0331318238366,17.0681092910184
301,20.1073583323002,0.792790677001667,4.17337206604498,-0.547686792181391,0,0,90,90,-0.504239468556451,9.19875374461541,11.1136136882336,1.08923583372745,10.4765420165574,0.857889578348537,11.3344315949059,-0.0905410165189877,11.2145421960692,10.2574724548555,15.102826099721
302,19.3285981160135,2.32748504311469,3.89871488735416,0.401812363925566,0,0,90,90,-0.485535311676569,11.083200111223,14.1562223434274,1.39342997768778,13.5913325464825,5.99526126721629,19.5865938136987,-0.0602772011758408,14.1239474524965,11.3554653126816,17.0474611168649
303,19.2353486811121,1.16712037473781,4.1526215803462,0.834395008795874,0,0,90,90,1.23889217608365,9.65204817806007,106.019221635038,1.82399431627638,5.2018196223899,9.74746292634998,14.9492825487399,-0.0403710461072834,10.2251504912101,10.2428613620513,19.3707285942424
304,20.1830927181105,-0.219741171537467,4.20298646013292,-1.04829671187777,0,0,90,90,0.153041630178135,5.15169215018247,-158.123633457409,1.6789605751125,7.87562170639233,6.8785411860445,14.7541628924368,0.0979136743461564,13.2308872588624,12.010460237934,20.9959991365378
305,19.7535215385465,0.98908808814225,4.15425940774803,0.225263210088234,0,0,90,90,0.0565798542800758,6.39864205420416,123.365780666219,1.29561058390872,10.4852123841814,1.51121173846718,11.9964241226486,0.0946798627627005,9.9196704652391,13.0375306191786,18.4441068479453
306,19.807987058591,0.775735392559812,3.9177526933794,-0.482369729564936,0,0,90,90,0.182973368307776,9.06609458289576,155.174158888981,1.27207551533808,7.54594493294359,6.72407724201349,14.2700221749571,3.72307306394815e-05,14.1504565867664,12.5983503684,18.6527835438945
307,19.1472451651003,2.17310016375719,3.76486578125981,1.65071534952283,0,0,90,90,-2.05303253981119,11.9534638148421,93.3333131693087,2.36103158364725,11.894063991781,2.44904273014124,14.3431067219223,0.0179071862604275,12.7376192276689,10.1196641885851,16.9166155262022
308,19.5260010803014,0.882285062098551,4.17494301360054,0.158925750798926,0,0,90,90,-0.612791605743729,7.76571098451291,-137.391985133589,1.55245203186955,4.40321589182898,2.85481210519739,7.25802799702637,0.0464603233152194,10.0955828612638,11.3587863078401,16.6967779561063
309,19.8312346128087,0.259313680243351,4.0454320320033,-1.12468538076751,0,0,90,90,0.0649052473563384,7.96336418932599,-134.652877764006,1.15103184092227,8.11411165154935,7.52859546802177,15.6427071195711,0.0991007316654245,11.5212842717698,10.0729379961351,14.5120259111409
310,18.6469965380603,1.91424645886965,3.95235839575814,-0.111063476751831,0,0,90,90,-0.378266219002524,11.4274885601779,-71.9994235695315,1.22688963801908,12.4375518202593,15.1725571814168,27.6101090016761,0.090402227875049,12.3370032229172,13.5071235524263,17.3923974267643
311,19.2789209115985,2.81231632202533,4.29894038526112,0.449050978757678,0,0,90,90,-0.702211526741662,11.4365044277124,-44.392333169651,1.46743299834647,7.39522238407764,17.290699333424,24.6859217175016,-0.0990772948605674,12.6335567586526,14.395686807648,21.093080600593
312,18.0471989669419,4.80882829245474,4.07294563581057,2.10058337565659,0,0,90,90,0.114693321033048,9.07982128392594,56.2383167413605,1.94545411423376,10.7883810476072,17.1323943715588,27.9207754191661,0.0780566975028697,10.894886809544,12.6653971213983,16.803753758117
313,20.03357667967,1.16233086662845,4.26019668871172,0.0395674680807686,0,0,90,90,-2.52562942354315,4.5381208584552,124.806144984667,1.28890620680173,12.2973822337804,2.66067907618227,14.9580613099627,-0.0512228281638095,13.1524529582528,11.0643348589709,16.578176989899
314,19.7322868564212,1.94981900560523,4.18040525647775,0.571572581101139,0,0,90,90,-2.09783832022176,6.44018400970749,100.263082815798,1.46484661227047,13.6173471394343,17.264644751869,30.8819918913033,-0.0826237960738126,11.3940049553659,13.6997372783114,15.3862477866498
315,17.3147445585402,5.902274489383,4.41553276036572,1.20072615149522,0,0,90,90,-0.233037901043721,9.88219229847999,71.5788269590711,2.07942395497602,9.18533785183758,11.8859280766673,21.0712659285048,0.0795058492700028,13.3102822205606,14.0960352662322,18.847340188823
316,16.6665186457386,1.95354934096188,4.21336934473699,0.50877197186977,0,0,90,90,-1.77697202297528,10.86897655464,-7.657596074497,1.8316782415354,15.0756423585364,11.8052347845381,26.8808771430745,0.07981388623306,13.1651314875469,9.91722681149368,18.3288263001576
317,20.0228836869649,1.28598287095157,4.25124565979268,-0.869761710738127,0,0,90,90,-0.616197268373248,9.61252165293536,-38.8145924508472,1.21084417807326,8.92826075970216,18.359670675679,27.2879314353811,-0.0479674108189469,14.1310863660876,13.102324669274,21.0532987117474
318,19.8568900550925,0.36777484603117,4.15035203951969,-0.161064554280973,0,0,90,90,-0.500825988695332,6.68419892830933,17.707537617057,1.02891547560226,13.6004074475153,1.11880516029932,14.7192126078147,0.0491296664961929,10.0694536774955,13.4567483889107,15.9228192783687
319,19.4623049690624,0.920086174901066,4.04138530100489,-0.657824946263411,0,0,90,90,-0.343882100940289,8.73617824828886,34.2101004123664,1.8960778842597,6.11924038914636,14.0935338943927,20.2127742835391,-0.0203244724138523,11.1328914490267,9.9779269080657,20.3905867233965
320,19.6225003391943,0.623708309740342,4.25676848151403,0.706751835423712,0,0,90,90,0.280100595195509,3.90664441384603,-158.536471886857,1.38974721354953,7.29817810206329,9.9595697724731,17.2577478745364,0.0376133563816963,9.60293275991748,11.8466716017858,17.1644935924736
321,19.1314822485098,2.05128216281307,4.41046228237542,1.54031716106385,0,0,90,90,0.0707892239083747,10.465743159344,150.915729711002,1.35507443750209,6.53418004447465,7.31619768327839,13.850377727753,-0.0995315759810931,11.9900646923093,12.9010291107654,19.9543283778644
322,19.8027136233211,0.11868339287509,4.56880013657542,-0.0219416464363183,0,0,90,90,0.802853010255796,6.27182082435028,-6.27089071436014,0.850393189190907,4.86394264091608,19.9642660302472,24.8282086711633,0.068088167711423,14.2481818834025,10.00462670832,15.9584517377711
323,18.2580361086421,0.321173605412371,4.30375449229474,1.05476174337987,0,0,90,90,-0.1609016429201,13.2866336051617,-153.50995721297,0.338292279427383,11.1849785104636,19.0999152652278,30.2848937756914,0.0583347421564612,9.71539636037856,14.1321812014674,20.7620685401154
324,20.0782685361824,-0.00339922421724048,3.89676564462979,-0.696757822234483,0,0,90,90,1.08657206749199,6.71559219786272,-56.5901182838848,1.04764371582959,10.9732830380528,10.2664337300251,21.2397167680779,-0.045157631967621,11.9996648717578,10.1838379440729,17.6189478626919
325,18.6353676599703,0.207527365291062,3.89952398100815,0.159301389996247,0,0,90,90,0.817981125191706,6.93109651016835,14.6576933686609,1.96776042069539,10.6750624892087,13.4056285740844,24.0806910632931,0.0695005460993535,11.5979664928119,12.9817205279258,20.8384554203326
326,19.9657712531647,0.134795555626898,4.21662775812642,-0.176470135192483,0,0,90,90,0.216419689662313,6.66382110914175,37.8316965610394,1.20248769054948,10.491571055051,0.0378090086049561,10.5293800636559,-0.0396351629874956,13.5704580396901,13.4781969496598,16.9867918343491
327,18.6362529232189,2.53049044749416,4.17556864411787,1.63025921041222,0,0,90,90,1.93773975708389,14.0078768870834,99.6424294520685,1.05816562728294,5.61689174191343,9.85908797380443,15.4759797157179,-0.0715247019088747,13.0498323530564,12.1007970563557,19.3995673806754
328,19.1083740606766,2.26262586729924,4.1885638560317,0.293963923026988,0,0,90,90,-0.0987947382186508,9.45527299844566,58.133557812673,1.2587987247362,12.6983527868544,10.6252368379748,23.3235896248293,0.0394053305701426,9.80146965757965,12.2866803913465,18.6380990542446
329,19.7266933238305,0.854398022435247,4.00176622613753,0.767713166125444,0,0,90,90,0.494056546171545,3.37435784808134,56.0568591946812,1.68011725989758,7.99188293102732,6.11745928680588,14.1093422178332,-0.058542780333204,13.269927974417,14.0233124106978,20.292829310725
330,20.100022242887,-0.453854337911401,4.08552201633975,-0.341186606627353,0,0,90,90,0.115478980249637,4.10860243714589,28.0152183944552,1.08932889546651,10.9189662616765,17.1967517666202,28.1157180282966,-0.0625400027419523,10.4785316648353,14.2249912761574,15.5866655223558
331,19.4809630126061,0.740666743744726,4.11057286249508,-0.633402640220587,0,0,90,90,1.31813476003479,11.2748857656368,-76.5195013046224,0.444978939219248,11.2245820867627,1.32422645931631,12.548808546079,-0.0254152226762371,12.4610799936933,9.86839986504637,15.5994623073129
332,19.3646006635023,1.76439232749851,3.93584349000012,0.394702974050875,0,0,90,90,-1.29812138835004,8.79189515536749,99.8351285637679,1.10953128069555,10.4556619886129,10.6883709768739,21.1440329654868,0.0429847537563944,12.4777510134045,11.0107639018725,18.4632230351731
333,20.328225210327,1.29607030306933,4.13062677196727,-0.818438596536134,0,0,90,90,-0.899313929317582,9.99836882737977,7.79188232589575,1.84514534550215,11.6308726209599,0.126184139490928,11.7570567604508,-0.0150950028262161,13.6671259791539,14.3252717949419,18.5229482026601
334,20.2691701157645,-0.1224690255578,4.48527746886537,-1.3617296829617,0,0,90,90,-0.312467381778692,4.4697014246077,-10.5824453927588,1.93357685882249,10.282246002417,13.240105969534,23.5223519719509,-0.0402341260767597,13.7250134736088,10.9923092172853,20.6966242229414
335,19.3801248170025,0.112726147111807,4.14155289719064,-0.302117394040501,0,0,90,90,-0.132418961923216,5.94259718218785,-135.503020127855,1.86228868770496,11.0796190203771,10.7765891259064,21.8562081462835,0.0355192058918372,10.3350958906285,9.97149901405017,18.7052763564555
336,19.0082233388884,1.66089270422804,4.16782473979492,1.59917448056,0,0,90,90,-0.186288178963599,9.00384046520977,123.066973571751,1.5870535406094,8.20338271996657,8.91183365606514,17.1152163760317,-0.0329817730912087,13.1303343896538,11.3248420216833,18.0119170692151
337,20.0836526709511,0.117923127065871,3.80791182261531,-0.392321104110261,0,0,90,90,-0.492722872222219,2.72989726799643,-124.07341203181,1.47174241466092,7.27506535122998,15.6825169068976,22.9575822581275,0.0896274545464964,13.7453650536865,11.1808909896026,16.5872765908222
338,19.8297191407416,1.62701712682716,4.49129080269067,0.2208284409268,0,0,90,90,-0.853621212476555,8.0269778957984,95.9902485944647,0.973395597656791,8.96310823197863,3.2113364993246,12.1744447313032,-0.0770600866566573,14.1571031105912,12.6212248665245,17.0120362237822
339,19.690341852897,0.969140974012159,3.87489048291685,-0.593721862407763,0,0,90,90,-1.52738487411645,9.343810711648,-162.71367940445,1.68416727353101,7.80837092075137,3.09144554492296,10.8998164656743,0.0826630660152294,11.4395351114176,11.5853139590971,20.3552050726733
340,20.7993102335409,0.0417819867190749,4.02471004393091,-2.05039292357894,0,0,90,90,-1.62214019725018,5.04800893612518,94.892459272373,1.09372329850317,10.9794000090025,16.2468358581922,27.2262358671947,0.0843867190888727,10.0486624799667,12.3762505920698,18.1611273415545
341,19.878645296099,1.03822224240683,3.96582539463581,0.000427092956795699,0,0,90,90,0.780214495269388,6.99152882669758,-53.8170637263758,1.58937244320105,9.23536476236844,19.5576165602681,28.7929813226366,-0.0972423465720339,10.5550300681135,11.8920641461878,18.4505761280699
342,19.0563206607003,3.18995742996779,4.0903739879119,1.69365989635426,0,0,90,90,-2.09298944024872,11.4750718110092,-14.4428016748581,0.85243710081726,10.4535509781941,5.70275668243184,16.156307660626,-0.0932767762755797,11.3322037456513,12.974619580634,19.7728584102995
343,18.2042502958027,0.35023001097063,4.29701943691834,-0.331528303669614,0,0,90,90,0.306993447691064,12.3628752541477,-162.527193264998,1.35246801340769,10.9872054304052,13.1461009713108,24.133306401716,0.00627648163926251,14.035883450866,14.028954964716,19.1393044075358
344,20.1406877583379,0.708773666386977,4.23157363250501,-1.15014456214077,0,0,90,90,0.0680694693937898,4.86043870755247,-74.4106219626358,1.9023786248568,11.3200237244999,16.1347525059467,27.4547762304467,0.0475313648135955,11.7075506030529,11.0650831430573,21.5325598682324
345,19.8161834145175,1.39448370841923,3.7682242501932,-0.990672224244249,0,0,90,90,0.462371895670763,9.14775940163755,88.3246995324193,1.2763610737894,10.2613234556768,16.4006843132717,26.6620077689485,0.0386922451904098,11.4101556925753,12.1747420294764,19.353982486128
346,19.5320750749996,1.29845414246703,4.20098222629445,0.36418987361591,0,0,90,90,-1.0728867824824,8.43680828614575,153.37030185203,1.56289088478596,9.61161236287481,6.10277440225489,15.7143867651297,0.00926712226019457,11.8790475791348,12.8392996732499,18.684260362475
347,20.1426389637229,-0.268283901403739,3.91456693514154,-0.420331294492087,0,0,90,90,0.240064649528042,4.70107551983226,90.9544302947515,1.37291040655967,8.8166772855066,1.48415521573365,10.3008325012403,-0.0349858418498078,10.0062674813087,13.5121723673842,19.8516321527625
348,18.7305575600953,1.64384087619369,4.19377635860868,0.983621685419538,0,0,90,90,0.00721156800300915,10.8037093131554,-127.723223486131,1.23161825868708,6.3158143364419,12.3519002446621,18.667714581104,0.0157734565493699,11.893898552911,13.0142711587125,18.5268614273592
349,19.9187822482642,0.313875167945505,4.46639180824503,-0.275765177868451,0,0,90,90,0.82332927387078,6.43000458155486,-55.0859682431273,1.5019773400379,9.84535350345559,2.72322166101105,12.5685751644666,0.079472312565619,13.3021742674847,13.3192244235652,20.1463428796889
350,19.9137602570063,-0.398164790099631,4.1310480164635,-2.08552388544554,0,0,90,90,-0.604926982622894,9.85545346281706,141.750159962725,1.19907209859066,8.9080147445997,16.1831488192618,25.0911635638615,0.0780300823383699,10.3190698465843,13.7245492838876,21.0477244320953
351,20.0349885598256,-0.198824686765769,4.14152946674865,-0.439471263801129,0,0,90,90,1.86064421733176,4.27142873512842,-128.962878094722,1.62888893638927,10.9341318602017,19.5576933531687,30.4918252133705,-0.0392308541990858,11.0570685226665,10.9237740343292,19.9529458940255
352,19.4753940674772,0.648641700831075,4.11190854538087,0.711924471780307,0,0,90,90,1.07021143912611,7.9353365643849,126.427799368845,1.11978914267324,11.3853529319742,18.0085236885993,29.3938766205736,-0.0471252287814468,14.3274838000814,10.4743109412065,16.3399698219847
353,19.0409131590369,2.02697281606958,4.015645395015,1.02647611247127,0,0,90,90,0.186894943788131,10.0672989184045,-8.08757528587336,1.07770020385895,8.8262417898944,3.6551482387168,12.4813900286112,0.0335274796142479,11.5015530312096,11.2766160284451,21.2224686608417
354,19.1086262730131,2.55668763925476,3.91946571258092,1.28493457593153,0,0,90,90,0.0283627831012152,9.45434172733127,153.360076050288,1.2276747626943,7.46610005327758,18.4405680844793,25.9066681377569,-0.0384107043759097,12.7857729505458,14.0414635649086,20.6164810710343
355,19.6366617482027,1.40210777515881,4.18955941935306,1.00072030940208,0,0,90,90,-0.946674237782409,6.50633922444309,14.9073984945703,1.79024224031786,11.0422498652842,2.73118007051773,13.7734299358019,0.0269024950879618,13.3050463174097,11.4247743745405,18.642519863336
356,19.380228028427,2.01656793035692,4.41425636777467,1.07339134627375,0,0,90,90,0.607992430744459,9.61919596397447,10.1162392611488,1.59505200888082,9.48073225096241,0.86708504320659,10.347817294169,0.0120624932203479,12.5462845563185,12.0493158417567,15.4903097514914
357,18.9031451729037,1.6450109311726,3.83896773584015,1.89403249947036,0,0,90,90,0.545808568483135,5.76612438524582,123.147208205378,1.76497309612727,13.0676056786852,13.4557767936304,26.5233824723156,-0.0800585205563822,10.4541683748915,11.5884445654466,19.7723714878545
358,19.2925963314523,0.733154980609359,4.04059373423688,1.53443238038807,0,0,90,90,0.851815229097852,4.64599064015104,-115.327534639265,2.26908323007192,12.0944939133033,2.55395234252767,14.648446255831,-0.0237146525863385,9.6936490334051,10.9816138025933,18.6198023233663
359,19.5120645408423,1.04551351433746,4.07700501885076,0.175588572867721,0,0,90,90,-0.0179137328432638,8.94420223451143,-80.5791076148367,1.25619000221596,9.76638233047317,4.3853591931479,14.1517415236211,0.0135232209581672,10.5492217402997,13.0772192683736,19.8443258213475
360,19.682368947444,0.348099610044397,4.11564275249135,-0.476117770543103,0,0,90,90,0.90761025183356,10.2129242661073,-123.728928992548,1.18088791834292,6.20566029205483,13.1770791513328,19.3827394433876,-0.0899660883439807,12.2369240580279,13.1151423669397,14.8542449011472
361,19.7393091024,1.7658790782601,3.92584331062208,-0.279748600272147,0,0,90,90,-0.608306216680682,9.26274251330417,102.279144904528,1.74161980128339,10.552194756104,6.45174917153351,17.0039439276375,-0.0040038580536621,11.0903128917445,11.8531083764027,17.3768526742152
362,19.7247182329132,1.51010986379755,4.2876200900766,0.702630354737013,0,0,90,90,-1.56198046922079,5.09829888179306,40.8910480741106,1.32655728826883,8.47412263312158,10.0495726464788,18.5236952796004,-0.0953413194736357,10.5686912508084,11.3322651303434,20.8075824442206
363,18.688746149796,2.95494380163076,4.39241787688595,1.20817483441273,0,0,90,90,-1.01901691843793,9.78865854988789,47.1791278596398,1.63615420089474,9.02079100191433,10.6884823359824,19.7092733378968,-0.0120441886833815,11.9973525740011,13.633569197233,20.7081742551646
364,19.738451503888,0.645433853738012,4.05148167855173,-0.247559303945697,0,0,90,90,1.47917225047364,8.45680896287571,83.2690604312963,1.69470188652353,8.71893229790696,9.18187616665995,17.9008084645669,-0.0515301228685877,12.5239751485686,10.3760508204873,21.1671846796967
365,18.6812255311117,1.26217030570105,4.40597873484111,1.51267048749378,0,0,90,90,0.646014157456673,8.08691559497111,-137.391179724995,1.73102381470583,7.95452994225827,10.3736048368504,18.3281347791087,0.0622869719459301,13.4773541797999,11.3894782787134,16.8158614760741
366,19.9711265168446,0.425076863792364,4.0454274069079,-0.7249471313252,0,0,90,90,-1.24846426536906,7.13372423543932,170.631495818088,1.35039301202101,7.07564706106187,11.4433307254987,18.5189777865606,-0.01213678182737,12.5540398146751,12.5651517704345,15.0733618208801
367,19.6018043223044,0.600885551494547,4.16939057102931,-0.465331128824505,0,0,90,90,-0.246668530055672,7.22404267138455,-135.191778242341,2.18203101390089,9.93622166555779,7.68479280128336,17.6210144668411,0.0775607981785375,11.5469879341443,10.5279690144423,17.9731741447838
368,19.6461301693939,2.14439626458208,4.17825767676185,-0.386950876588869,0,0,90,90,0.337816132069025,11.014883348073,144.616671698654,1.34442449995349,9.47435789837126,17.1215636620456,26.5959215604168,-0.0791328903224682,11.8613870064906,11.8019803909083,15.0780542097863
369,19.9447335709488,0.00876123854425296,4.18304169976958,-0.661950396212133,0,0,90,90,-0.268446973188,6.38374488091822,-151.485506118252,0.79747160035051,13.4115020648227,7.11253461297167,20.5240366777944,0.0873805309901123,9.63507127248524,13.1741794376195,20.6619383335247
370,19.4643515341652,0.5296071981292,4.0950335437869,0.869901287630143,0,0,90,90,1.57397201504926,5.7295863911974,134.679385475558,1.14782973265177,8.62205252107735,17.1718221347712,25.7938746558486,-0.0252995246380895,11.6957157851964,13.4516087535294,15.170720484815
371,19.9126545123552,1.63525012750622,4.06909909403132,-0.187085902979447,0,0,90,90,-0.0499345440235012,8.51742844467423,37.7496679517216,1.7161789109056,8.25803819830237,8.40121101414238,16.6592492124447,-0.0676970209877658,10.3697401732703,12.9030173912777,19.006809571877
372,19.1496258342192,2.13718931170096,4.47501707777247,1.85153725956133,0,0,90,90,-0.319024847395333,9.51854501151944,125.118094522211,1.96082890893587,10.4126426716536,4.60800785528773,15.0206505269413,-0.0970410464659837,11.8521434177366,11.2873456158625,16.8236494762378
373,19.7387686682085,1.6624277985343,4.1935183238768,-0.00612852633140312,0,0,90,90,-0.558562358656718,7.45718502518765,77.4641047961555,1.25733370417428,11.9136171955463,14.4663644228488,26.3799816183951,-0.0267303140084458,13.5189062607212,12.1655894590991,16.6733299671345
